measure_size,encoder_lr,cost_predictor_lr,rank_warmup_epochs,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,top-1,val_reg_r2,val_rank_r2,sampling_seed
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.4154],[None],2000
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,5,17.16,160,0,"[0.5195, 0.4518, 0.489, 0.3947, 0.3763]","[None, None, None, None, None]",2001
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,22,112.79,704,0,"[0.5073, 0.4338, 0.3617, 0.4109, 0.4244, 0.4699, 0.4505, 0.4471, 0.4413, 0.4353, 0.3894, 0.3223, 0.3117, 0.2629, 0.2877, 0.2494, 0.3935, 0.1486, 0.2831, 0.1605, 0.2711, 0.3105]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,0,"[0.4644, 0.5548]","[None, None]",2003
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,0,"[0.4789, 0.2497]","[None, None]",2004
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,0,"[0.4493, 0.1759]","[None, None]",2005
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,3,10.03,96,0,"[0.5781, 0.4067, 0.4294]","[None, None, None]",2006
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,0,"[0.361, 0.4535]","[None, None]",2007
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.38,64,1,"[0.2802, 0.2351]","[None, None]",2008
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,0,"[0.524, 0.3683]","[None, None]",2009
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,0,"[0.5087, 0.2297]","[None, None]",2010
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,0,"[0.4204, 0.3603]","[None, None]",2011
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,1,"[0.5428, 0.4339]","[None, None]",2012
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,0,"[0.5103, 0.3751]","[None, None]",2013
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.2351],[None],2014
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,0,"[0.5892, 0.3326]","[None, None]",2015
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,3,10.01,96,0,"[0.4594, 0.3533, 0.4227]","[None, None, None]",2016
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,1,3.23,32,0,[0.343],[None],2017
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,24,129.05,768,0,"[0.468, 0.4979, 0.4493, 0.423, 0.4208, 0.3943, 0.2876, 0.2718, 0.3423, 0.3329, 0.2562, 0.2632, 0.3029, 0.3048, 0.2672, 0.1713, 0.3033, 0.1672, 0.2326, 0.2987, 0.2642, 0.2716, 0.3101, 0.3655]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
32,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.35,64,1,"[0.3216, 0.45]","[None, None]",2019
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.11,32,0,[0.4545],[None],2000
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,3,9.63,96,0,"[0.5774, 0.0795, 0.1765]","[None, None, None]",2001
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,40,299.32,1280,1,"[0.3615, 0.295, 0.0607, 0.06, 0.1016, 0.1228, 0.1532, 0.1291, 0.0907, 0.0587, 0.0065, -0.0992, -0.1589, -0.2663, -0.2697, -0.3166, -0.2031, -0.2297, 0.035, -0.1705, -0.1884, -0.3565, -0.4583, -0.6281, -0.7034, -0.653, -0.6866, -0.6554, -0.6501, -0.6748, -0.7143, -0.7099, -0.4997, -0.5742, -0.485, -0.5256, -0.5511, -0.2514, 0.3507, 0.4787]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.48,64,1,"[0.5337, 0.2946]","[None, None]",2003
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.17,32,0,[0.5013],[None],2004
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.32,64,0,"[0.4533, 0.2081]","[None, None]",2005
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,3,9.85,96,1,"[0.593, 0.3198, 0.3486]","[None, None, None]",2006
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.11,32,0,[0.4506],[None],2007
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.48,64,0,"[0.2749, 0.1549]","[None, None]",2008
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,3,10.01,96,0,"[0.5421, 0.358, 0.2626]","[None, None, None]",2009
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.56,64,0,"[0.5156, 0.3452]","[None, None]",2010
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,0,"[0.4355, 0.1209]","[None, None]",2011
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,1,"[0.562, 0.4043]","[None, None]",2012
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,0,"[0.4303, 0.2472]","[None, None]",2013
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,0,"[0.3605, 0.3207]","[None, None]",2014
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,0,"[0.5774, 0.3655]","[None, None]",2015
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,0,"[0.4616, -0.0129]","[None, None]",2016
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,1,3.23,32,0,[0.471],[None],2017
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,16,63.81,512,0,"[0.491, 0.2792, 0.2634, 0.2657, 0.2052, 0.1594, 0.0884, 0.0595, 0.0904, 0.1105, 0.1367, 0.1207, 0.1337, 0.1538, 0.1897, 0.1962]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
32,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",64,4,0,2,6.53,64,1,"[0.4777, 0.4307]","[None, None]",2019
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.23,32,0,[0.4735],[None],2000
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,39,290.41,1248,1,"[0.5799, 0.1881, 0.1887, 0.1482, 0.0768, 0.0378, 0.0057, -0.0355, -0.0667, -0.0787, -0.0812, -0.1356, -0.2421, -0.3679, -0.5176, -0.5435, -0.1927, -0.2774, -0.3089, -0.1419, -0.1776, -0.2165, -0.3561, -0.3698, -0.3811, -0.3541, -0.3336, -0.3277, -0.3874, -0.3897, -0.4505, -0.4252, -0.2922, -0.2481, -0.2076, -0.2801, -0.2049, 0.2353, 0.5618]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,38,273.69,1216,0,"[0.4373, 0.2333, 0.2539, 0.2535, 0.2313, 0.2286, 0.1512, 0.1121, 0.0692, 0.1244, 0.1041, 0.0978, 0.0437, -0.0185, -0.1358, -0.1696, 0.1276, 0.0313, 0.2417, 0.1319, 0.0228, -0.053, -0.1839, -0.2645, -0.3069, -0.335, -0.3631, -0.3454, -0.3429, -0.3393, -0.3956, -0.4188, -0.3705, -0.3464, -0.2927, -0.3032, -0.3274, 0.2969]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,1,"[0.5473, 0.3792]","[None, None]",2003
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,3,10.02,96,1,"[0.5202, 0.3027, 0.2861]","[None, None, None]",2004
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.6,64,0,"[0.4683, 0.1892]","[None, None]",2005
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,3,10.0,96,1,"[0.5957, 0.3658, 0.3978]","[None, None, None]",2006
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.23,32,0,[0.452],[None],2007
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,4,13.53,128,0,"[0.2969, 0.233, 0.2632, 0.1936]","[None, None, None, None]",2008
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,0,"[0.5534, 0.3593]","[None, None]",2009
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,1,"[0.5153, 0.3748]","[None, None]",2010
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,3,9.99,96,0,"[0.4563, 0.1694, 0.1767]","[None, None, None]",2011
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,1,"[0.5638, 0.4512]","[None, None]",2012
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.53,64,0,"[0.4507, 0.2651]","[None, None]",2013
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.5,64,0,"[0.3656, 0.3369]","[None, None]",2014
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.19,32,0,[0.5874],[None],2015
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,0,"[0.49, 0.1808]","[None, None]",2016
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.4905],[None],2017
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,15,58.99,480,0,"[0.483, 0.3931, 0.2692, 0.2448, 0.2021, 0.2444, 0.2398, 0.2225, 0.2761, 0.2433, 0.2263, 0.1615, 0.1275, 0.1859, 0.1585]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
32,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,1,"[0.4803, 0.4015]","[None, None]",2019
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.4884],[None],2000
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,36,251.61,1152,0,"[0.582, 0.1924, 0.2804, 0.1565, 0.037, -0.0005, 0.0248, -0.0358, -0.0387, -0.0587, -0.1208, -0.2406, -0.2828, -0.2201, -0.3236, -0.3151, 0.0494, -0.0338, 0.042, -0.0382, -0.0921, -0.0177, -0.104, -0.1587, -0.1372, -0.1225, -0.1725, -0.1789, -0.1788, -0.1867, -0.1959, -0.2072, -0.0958, -0.0789, 0.1421, 0.4945]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,22,110.67,704,0,"[0.4754, 0.3858, 0.2812, 0.2346, 0.2501, 0.1139, 0.1227, 0.0994, 0.1362, 0.1086, 0.087, 0.0971, 0.0903, 0.0824, -0.0319, -0.1027, 0.1852, 0.143, 0.3421, 0.3259, 0.3508, 0.3474]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.3,64,1,"[0.5551, 0.453]","[None, None]",2003
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,3,9.63,96,0,"[0.5305, 0.2897, 0.3335]","[None, None, None]",2004
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.3,64,0,"[0.4823, 0.2139]","[None, None]",2005
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.3,64,0,"[0.5978, 0.3874]","[None, None]",2006
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.3,64,1,"[0.4536, 0.4151]","[None, None]",2007
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,3,9.63,96,0,"[0.3125, 0.2514, 0.2531]","[None, None, None]",2008
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,3,9.63,96,0,"[0.562, 0.3765, 0.4864]","[None, None, None]",2009
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.3,64,1,"[0.5149, 0.3609]","[None, None]",2010
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,3,9.63,96,0,"[0.4742, 0.2494, 0.2879]","[None, None, None]",2011
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.3,64,0,"[0.5716, 0.4764]","[None, None]",2012
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.3,64,1,"[0.4598, 0.3027]","[None, None]",2013
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.11,32,0,[0.3745],[None],2014
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.5988],[None],2015
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.3,64,0,"[0.4973, 0.1874]","[None, None]",2016
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.4964],[None],2017
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,20,93.24,640,0,"[0.4867, 0.4399, 0.3173, 0.2882, 0.2517, 0.2605, 0.1646, 0.1499, 0.1074, 0.2162, 0.1912, 0.1561, 0.117, 0.1079, 0.0873, 0.039, 0.3218, 0.3396, 0.3097, 0.4998]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
32,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",64,4,0,2,6.29,64,1,"[0.4857, 0.4037]","[None, None]",2019
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.503],[None],2000
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,36,246.06,1152,1,"[0.5918, 0.2558, 0.2314, 0.1359, 0.1204, 0.0365, 0.0311, 0.0261, 0.0006, -0.0685, -0.1558, -0.1259, -0.1525, -0.2638, -0.3705, -0.4442, -0.236, -0.2091, -0.0303, -0.1024, -0.1081, -0.189, -0.2518, -0.2769, -0.2903, -0.281, -0.3645, -0.4097, -0.398, -0.3585, -0.3478, -0.372, -0.3273, -0.3736, -0.0753, 0.3129]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,22,111.11,704,0,"[0.4934, 0.4055, 0.265, 0.3164, 0.2488, 0.1603, 0.1653, 0.1662, 0.2042, 0.1917, 0.1904, 0.1741, 0.1212, 0.0869, 0.0269, -0.0028, 0.215, 0.1803, 0.3102, 0.3149, 0.4418, 0.4256]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,1,"[0.5588, 0.4725]","[None, None]",2003
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.53,64,0,"[0.5363, 0.3691]","[None, None]",2004
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,0,"[0.4938, 0.3482]","[None, None]",2005
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,0,"[0.5988, 0.447]","[None, None]",2006
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.46,64,1,"[0.4504, 0.4572]","[None, None]",2007
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,3,9.66,96,0,"[0.3248, 0.2756, 0.2686]","[None, None, None]",2008
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.11,32,0,[0.5705],[None],2009
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.31,64,1,"[0.5155, 0.3809]","[None, None]",2010
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,3,9.87,96,0,"[0.4876, 0.2762, 0.2734]","[None, None, None]",2011
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,1,"[0.5774, 0.4576]","[None, None]",2012
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.46,64,1,"[0.4648, 0.327]","[None, None]",2013
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.389],[None],2014
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.23,32,0,[0.6033],[None],2015
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.35,64,0,"[0.5095, 0.2533]","[None, None]",2016
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.4954],[None],2017
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,16,61.94,512,0,"[0.488, 0.4468, 0.3246, 0.3092, 0.2836, 0.2864, 0.3553, 0.4023, 0.4196, 0.3756, 0.3836, 0.3737, 0.3537, 0.3455, 0.327, 0.3477]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
32,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,1,"[0.4927, 0.4143]","[None, None]",2019
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,1,3.22,32,0,[0.5101],[None],2000
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,3,10.0,96,0,"[0.5983, 0.2263, 0.3332]","[None, None, None]",2001
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,22,112.68,704,0,"[0.5147, 0.3997, 0.3144, 0.2699, 0.2846, 0.2861, 0.2296, 0.2736, 0.2503, 0.2449, 0.2329, 0.2156, 0.2321, 0.2027, 0.1666, 0.1671, 0.3294, 0.2972, 0.3745, 0.3115, 0.3553, 0.3459]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,1,"[0.5574, 0.456]","[None, None]",2003
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,3,9.98,96,1,"[0.5461, 0.2999, 0.3734]","[None, None, None]",2004
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.54,64,0,"[0.4983, 0.2323]","[None, None]",2005
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.55,64,0,"[0.5981, 0.4364]","[None, None]",2006
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.53,64,1,"[0.4472, 0.4526]","[None, None]",2007
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.43,64,0,"[0.3273, 0.2863]","[None, None]",2008
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,3,9.7,96,0,"[0.5814, 0.4386, 0.4999]","[None, None, None]",2009
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.3,64,1,"[0.517, 0.3678]","[None, None]",2010
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,3,9.77,96,0,"[0.4864, 0.3257, 0.3226]","[None, None, None]",2011
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.3,64,1,"[0.5805, 0.4705]","[None, None]",2012
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.4618],[None],2013
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.3951],[None],2014
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.6055],[None],2015
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.29,64,0,"[0.512, 0.2952]","[None, None]",2016
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,1,3.1,32,0,[0.4985],[None],2017
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,14,54.07,448,0,"[0.4944, 0.4017, 0.286, 0.2337, 0.2621, 0.2627, 0.2718, 0.2713, 0.2857, 0.3369, 0.4007, 0.3864, 0.426, 0.4615]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
32,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",64,4,0,2,6.53,64,1,"[0.4926, 0.4343]","[None, None]",2019
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.4159],[None],2000
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.65,80,0,"[0.5225, 0.366]","[None, None]",2001
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,5,17.64,224,0,"[0.5101, 0.5288, 0.3542, 0.3333, 0.3024]","[None, None, None, None, None]",2002
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,1,"[0.4739, 0.5272]","[None, None]",2003
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,1,3.23,32,0,[0.5069],[None],2004
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,0,"[0.4335, 0.4174]","[None, None]",2005
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,3,10.18,128,0,"[0.588, 0.2832, 0.369]","[None, None, None]",2006
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,0,"[0.3491, 0.443]","[None, None]",2007
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,1,"[0.3065, 0.3576]","[None, None]",2008
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.5423],[None],2009
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,1,3.23,32,0,[0.5203],[None],2010
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,3,10.17,128,0,"[0.402, 0.0873, 0.0885]","[None, None, None]",2011
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,1,"[0.5289, 0.3328]","[None, None]",2012
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.69,80,1,"[0.5065, 0.426]","[None, None]",2013
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,1,3.23,32,0,[0.2478],[None],2014
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,1,3.23,32,0,[0.5854],[None],2015
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,3,10.17,128,0,"[0.4674, 0.3448, 0.3838]","[None, None, None]",2016
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,1,3.23,32,0,[0.3696],[None],2017
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.64,80,0,"[0.4762, 0.5515]","[None, None]",2018
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,2,0,1,3.21,32,0,[0.3492],[None],2019
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,1,3.1,32,0,[0.418],[None],2000
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,0,"[0.5189, 0.4073]","[None, None]",2001
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,7,25.54,320,0,"[0.5127, 0.5209, 0.3988, 0.4145, 0.5085, 0.4573, 0.4274]","[None, None, None, None, None, None, None]",2002
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,0,"[0.4709, 0.5827]","[None, None]",2003
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.64,80,0,"[0.4961, 0.2406]","[None, None]",2004
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.64,80,0,"[0.4271, 0.3673]","[None, None]",2005
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,3,10.25,128,0,"[0.5802, 0.2801, 0.407]","[None, None, None]",2006
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.65,80,0,"[0.3613, 0.4694]","[None, None]",2007
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,1,"[0.2926, 0.2755]","[None, None]",2008
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,1,3.23,32,0,[0.5333],[None],2009
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,1,3.23,32,0,[0.5108],[None],2010
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,3,10.17,128,0,"[0.4055, 0.1675, 0.2222]","[None, None, None]",2011
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,1,"[0.5286, 0.3877]","[None, None]",2012
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,3,10.13,128,0,"[0.5116, 0.3934, 0.4196]","[None, None, None]",2013
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,1,3.1,32,0,[0.2483],[None],2014
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,1,3.11,32,0,[0.5888],[None],2015
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.64,80,0,"[0.4684, 0.3369]","[None, None]",2016
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.3624],[None],2017
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,4,13.85,176,0,"[0.4774, 0.5023, 0.4922, 0.5312]","[None, None, None, None]",2018
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,1,"[0.3467, 0.4298]","[None, None]",2019
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.4167],[None],2000
