epochs,lr,lambda_kld,lambda_reg,lambda_pair,lambda_smooth,lambda_infonce,num_pairs,tv_mean,tv_median,spearman_mean,spearman_median,unique_mean,unique_median,mono_viol_mean,mono_viol_median
2000,5e-05,0.0,0.5,0.5,0.01,0.2,200.0,4.6019,4.562,-0.9948,-1.0,10.52,11.0,0.325,0.0
2000,5e-05,0.0,0.5,0.5,0.1,0.0,200.0,4.4368,4.3666,-0.9737,-0.9818,8.845,9.0,0.315,0.0
2000,5e-05,0.0,0.5,0.5,0.1,0.01,200.0,4.5341,4.4615,-0.972,-0.9864,8.845,9.0,0.255,0.0
2000,5e-05,0.0,0.5,0.5,0.1,0.1,200.0,4.5344,4.5089,-0.9936,-1.0,10.44,11.0,0.235,0.0
2000,5e-05,0.0,0.5,0.5,0.1,0.2,200.0,4.6051,4.5749,-0.9949,-1.0,10.57,11.0,0.345,0.0
2000,5e-05,0.0,0.5,1.0,0.0,0.0,200.0,4.3025,4.2719,-0.9695,-0.9818,8.81,9.0,0.345,0.0
2000,5e-05,0.0,0.5,1.0,0.0,0.01,200.0,4.5054,4.4326,-0.9758,-0.9818,8.725,9.0,0.2,0.0
2000,5e-05,0.0,0.5,1.0,0.0,0.1,200.0,4.5311,4.4691,-0.9938,-1.0,10.35,11.0,0.225,0.0
2000,5e-05,0.0,0.5,1.0,0.0,0.2,200.0,4.6053,4.5791,-0.9948,-1.0,10.51,11.0,0.285,0.0
2000,5e-05,0.0,0.5,1.0,0.01,0.0,200.0,4.4679,4.3364,-0.9686,-0.9818,8.88,9.0,0.37,0.0
2000,5e-05,0.0,0.5,1.0,0.01,0.01,200.0,4.454,4.3701,-0.9669,-0.9818,8.73,9.0,0.335,0.0
2000,5e-05,0.0,0.5,1.0,0.01,0.1,200.0,4.5463,4.5188,-0.9938,-1.0,10.43,11.0,0.24,0.0
2000,5e-05,0.0,0.5,1.0,0.01,0.2,200.0,4.6,4.5266,-0.9949,-1.0,10.54,11.0,0.275,0.0
2000,5e-05,0.0,0.5,1.0,0.1,0.0,200.0,4.3541,4.313,-0.9703,-0.9818,8.855,9.0,0.265,0.0
2000,5e-05,0.0,0.5,1.0,0.1,0.01,200.0,4.3778,4.2767,-0.9733,-0.9818,8.785,9.0,0.29,0.0
2000,5e-05,0.0,0.5,1.0,0.1,0.1,200.0,4.56,4.5176,-0.993,-1.0,10.45,11.0,0.27,0.0
2000,5e-05,0.0,0.5,1.0,0.1,0.2,200.0,4.6185,4.5459,-0.9949,-1.0,10.54,11.0,0.315,0.0
2000,5e-05,0.01,0.01,0.0,0.0,0.0,200.0,4.2418,4.0725,-0.8524,-0.8727,5.92,6.0,0.78,1.0
2000,5e-05,0.01,0.01,0.0,0.0,0.01,200.0,4.4514,4.3446,-0.9131,-0.9455,6.815,7.0,0.435,0.0
2000,5e-05,0.01,0.01,0.0,0.0,0.1,200.0,4.456,4.387,-0.962,-0.9727,8.365,8.0,0.31,0.0
2000,5e-05,0.01,0.01,0.0,0.0,0.2,200.0,4.5834,4.5768,-0.9532,-0.9636,8.615,9.0,0.535,0.0
2000,5e-05,0.01,0.01,0.0,0.01,0.0,200.0,4.2409,4.1194,-0.8564,-0.8727,5.895,6.0,0.685,0.0
2000,5e-05,0.01,0.01,0.0,0.01,0.01,200.0,4.3112,4.2965,-0.9055,-0.9318,6.815,7.0,0.395,0.0
2000,5e-05,0.01,0.01,0.0,0.01,0.1,200.0,4.4575,4.4067,-0.9633,-0.9682,8.445,9.0,0.33,0.0
2000,5e-05,0.01,0.01,0.0,0.01,0.2,200.0,4.5839,4.5812,-0.9535,-0.9727,8.59,9.0,0.545,0.0
2000,5e-05,0.01,0.01,0.0,0.1,0.0,200.0,4.2318,4.1186,-0.8565,-0.8727,5.975,6.0,0.66,0.0
2000,5e-05,0.01,0.01,0.0,0.1,0.01,200.0,4.3418,4.2217,-0.9105,-0.9273,6.785,7.0,0.43,0.0
2000,5e-05,0.01,0.01,0.0,0.1,0.1,200.0,4.4599,4.4075,-0.9614,-0.9636,8.47,9.0,0.355,0.0
2000,5e-05,0.01,0.01,0.0,0.1,0.2,200.0,4.5752,4.5499,-0.9532,-0.9636,8.47,9.0,0.47,0.0
2000,5e-05,0.01,0.01,0.1,0.0,0.0,200.0,4.1176,4.207,-0.866,-0.8955,6.15,6.0,0.605,0.0
2000,5e-05,0.01,0.01,0.1,0.0,0.01,200.0,4.3239,4.2929,-0.9236,-0.95,7.08,7.0,0.415,0.0
2000,5e-05,0.01,0.01,0.1,0.0,0.1,200.0,4.4483,4.3899,-0.9708,-0.9818,8.68,9.0,0.29,0.0
2000,5e-05,0.01,0.01,0.1,0.0,0.2,200.0,4.6091,4.6189,-0.9604,-0.9818,8.7,9.0,0.415,0.0
2000,5e-05,0.01,0.01,0.1,0.01,0.0,200.0,4.3638,4.3225,-0.8583,-0.8818,6.045,6.0,0.6,0.0
2000,5e-05,0.01,0.01,0.1,0.01,0.01,200.0,4.3511,4.2909,-0.9174,-0.9273,6.925,7.0,0.38,0.0
2000,5e-05,0.01,0.01,0.1,0.01,0.1,200.0,4.4661,4.4108,-0.9666,-0.9818,8.56,9.0,0.32,0.0
2000,5e-05,0.01,0.01,0.1,0.01,0.2,200.0,4.5959,4.5876,-0.9607,-0.9818,8.735,9.0,0.465,0.0
2000,5e-05,0.01,0.01,0.1,0.1,0.0,200.0,4.2655,4.1867,-0.8653,-0.8909,5.99,6.0,0.675,0.0
2000,5e-05,0.01,0.01,0.1,0.1,0.01,200.0,4.3742,4.3111,-0.9086,-0.9409,6.925,7.0,0.46,0.0
2000,5e-05,0.01,0.01,0.1,0.1,0.1,200.0,4.4681,4.3759,-0.9659,-0.9818,8.595,9.0,0.315,0.0
2000,5e-05,0.01,0.01,0.1,0.1,0.2,200.0,4.5874,4.5742,-0.9598,-0.9773,8.69,9.0,0.41,0.0
2000,5e-05,0.01,0.01,0.5,0.0,0.0,200.0,4.2597,4.1479,-0.8772,-0.9,6.49,7.0,0.68,0.0
2000,5e-05,0.01,0.01,0.5,0.0,0.01,200.0,4.3575,4.29,-0.9315,-0.9545,7.36,7.0,0.36,0.0
2000,5e-05,0.01,0.01,0.5,0.0,0.1,200.0,4.4599,4.4044,-0.9703,-0.9818,8.765,9.0,0.235,0.0
2000,5e-05,0.01,0.01,0.5,0.0,0.2,200.0,4.4418,4.3979,-0.9755,-0.9909,9.225,9.0,0.285,0.0
2000,5e-05,0.01,0.01,0.5,0.01,0.0,200.0,4.2942,4.1526,-0.8852,-0.9,6.43,7.0,0.695,0.0
2000,5e-05,0.01,0.01,0.5,0.01,0.01,200.0,4.4775,4.3741,-0.936,-0.9545,7.395,7.0,0.34,0.0
2000,5e-05,0.01,0.01,0.5,0.01,0.1,200.0,4.4637,4.4135,-0.9708,-0.9818,8.835,9.0,0.21,0.0
2000,5e-05,0.01,0.01,0.5,0.01,0.2,200.0,4.5262,4.4372,-0.9737,-0.9818,9.065,9.0,0.295,0.0
2000,5e-05,0.01,0.01,0.5,0.1,0.0,200.0,4.3852,4.2924,-0.8911,-0.9091,6.54,6.0,0.57,0.0
2000,5e-05,0.01,0.01,0.5,0.1,0.01,200.0,4.3884,4.3427,-0.9296,-0.9545,7.265,7.0,0.375,0.0
2000,5e-05,0.01,0.01,0.5,0.1,0.1,200.0,4.4485,4.4108,-0.9701,-0.9818,8.91,9.0,0.21,0.0
2000,5e-05,0.01,0.01,0.5,0.1,0.2,200.0,4.4789,4.4632,-0.9766,-0.9818,9.17,9.0,0.315,0.0
2000,5e-05,0.01,0.01,1.0,0.0,0.0,200.0,4.3744,4.3039,-0.8909,-0.9091,6.655,7.0,0.585,0.0
2000,5e-05,0.01,0.01,1.0,0.0,0.01,200.0,4.4409,4.3935,-0.9359,-0.9545,7.44,8.0,0.28,0.0
2000,5e-05,0.01,0.01,1.0,0.0,0.1,200.0,4.4557,4.3828,-0.9751,-0.9818,8.82,9.0,0.165,0.0
2000,5e-05,0.01,0.01,1.0,0.0,0.2,200.0,4.5073,4.4997,-0.9767,-0.9909,9.225,9.0,0.29,0.0
2000,5e-05,0.01,0.01,1.0,0.01,0.0,200.0,4.3715,4.3172,-0.8968,-0.9182,6.565,7.0,0.675,0.0
2000,5e-05,0.01,0.01,1.0,0.01,0.01,200.0,4.345,4.2562,-0.9287,-0.9545,7.385,7.0,0.39,0.0
2000,5e-05,0.01,0.01,1.0,0.01,0.1,200.0,4.4519,4.396,-0.9746,-0.9818,8.84,9.0,0.17,0.0
2000,5e-05,0.01,0.01,1.0,0.01,0.2,200.0,4.4982,4.509,-0.9774,-0.9909,9.19,9.0,0.275,0.0
2000,5e-05,0.01,0.01,1.0,0.1,0.0,200.0,4.3733,4.3457,-0.8911,-0.9136,6.5,7.0,0.62,0.0
2000,5e-05,0.01,0.01,1.0,0.1,0.01,200.0,4.3347,4.3197,-0.9322,-0.9545,7.565,8.0,0.42,0.0
2000,5e-05,0.01,0.01,1.0,0.1,0.1,200.0,4.4284,4.3926,-0.9751,-0.9818,8.825,9.0,0.175,0.0
2000,5e-05,0.01,0.01,1.0,0.1,0.2,200.0,4.4995,4.4816,-0.9784,-0.9909,9.25,9.0,0.245,0.0
2000,5e-05,0.01,0.1,0.0,0.0,0.0,200.0,4.2452,4.1985,-0.8816,-0.9,6.335,6.0,0.68,0.0
2000,5e-05,0.01,0.1,0.0,0.0,0.01,200.0,4.306,4.2535,-0.9162,-0.9455,6.88,7.0,0.48,0.0
2000,5e-05,0.01,0.1,0.0,0.0,0.1,200.0,4.522,4.401,-0.9672,-0.9818,8.81,9.0,0.25,0.0
2000,5e-05,0.01,0.1,0.0,0.0,0.2,200.0,4.5047,4.5132,-0.977,-0.9864,9.145,9.0,0.305,0.0
2000,5e-05,0.01,0.1,0.0,0.01,0.0,200.0,4.3824,4.3359,-0.8799,-0.9,6.295,6.0,0.655,0.0
2000,5e-05,0.01,0.1,0.0,0.01,0.01,200.0,4.3311,4.3146,-0.913,-0.9273,6.965,7.0,0.425,0.0
2000,5e-05,0.01,0.1,0.0,0.01,0.1,200.0,4.4402,4.3311,-0.9709,-0.9818,8.65,9.0,0.25,0.0
2000,5e-05,0.01,0.1,0.0,0.01,0.2,200.0,4.5006,4.4363,-0.9761,-0.9818,9.105,9.0,0.3,0.0
2000,5e-05,0.01,0.1,0.0,0.1,0.0,200.0,4.3628,4.3296,-0.8838,-0.9,6.29,6.0,0.665,0.0
2000,5e-05,0.01,0.1,0.0,0.1,0.01,200.0,4.3444,4.3452,-0.9146,-0.9273,6.915,7.0,0.475,0.0
2000,5e-05,0.01,0.1,0.0,0.1,0.1,200.0,4.5172,4.4813,-0.9694,-0.9818,8.755,9.0,0.285,0.0
2000,5e-05,0.01,0.1,0.0,0.1,0.2,200.0,4.5377,4.4443,-0.9779,-0.9909,9.16,9.0,0.24,0.0
2000,5e-05,0.01,0.1,0.1,0.0,0.0,200.0,4.2677,4.2671,-0.8905,-0.9045,6.425,6.0,0.6,0.0
2000,5e-05,0.01,0.1,0.1,0.0,0.01,200.0,4.2757,4.3294,-0.9206,-0.9455,6.91,7.0,0.485,0.0
2000,5e-05,0.01,0.1,0.1,0.0,0.1,200.0,4.2629,4.2448,-0.9689,-0.9818,8.755,9.0,0.3,0.0
2000,5e-05,0.01,0.1,0.1,0.0,0.2,200.0,4.5057,4.4953,-0.9789,-0.9909,9.25,9.0,0.31,0.0
2000,5e-05,0.01,0.1,0.1,0.01,0.0,200.0,4.3562,4.2929,-0.8873,-0.9,6.34,6.0,0.675,0.0
2000,5e-05,0.01,0.1,0.1,0.01,0.01,200.0,4.3243,4.2828,-0.9174,-0.9455,6.9,7.0,0.33,0.0
2000,5e-05,0.01,0.1,0.1,0.01,0.1,200.0,4.4408,4.4276,-0.9714,-0.9818,8.765,9.0,0.255,0.0
2000,5e-05,0.01,0.1,0.1,0.01,0.2,200.0,4.4978,4.4892,-0.9803,-0.9909,9.23,9.0,0.335,0.0
2000,5e-05,0.01,0.1,0.1,0.1,0.0,200.0,4.329,4.2786,-0.8856,-0.9,6.325,6.0,0.63,0.0
2000,5e-05,0.01,0.1,0.1,0.1,0.01,200.0,4.4634,4.4132,-0.907,-0.9273,6.955,7.0,0.515,0.0
2000,5e-05,0.01,0.1,0.1,0.1,0.1,200.0,4.4284,4.4199,-0.9712,-0.9818,8.725,9.0,0.225,0.0
2000,5e-05,0.01,0.1,0.1,0.1,0.2,200.0,4.5078,4.4572,-0.9783,-0.9909,9.25,9.0,0.33,0.0
2000,5e-05,0.01,0.1,0.5,0.0,0.0,200.0,4.386,4.3828,-0.8978,-0.9091,6.715,7.0,0.645,0.0
2000,5e-05,0.01,0.1,0.5,0.0,0.01,200.0,4.291,4.244,-0.9229,-0.9545,7.28,7.0,0.385,0.0
2000,5e-05,0.01,0.1,0.5,0.0,0.1,200.0,4.3709,4.3181,-0.9721,-0.9818,8.835,9.0,0.22,0.0
2000,5e-05,0.01,0.1,0.5,0.0,0.2,200.0,4.4256,4.4334,-0.9765,-0.9909,9.23,9.0,0.28,0.0
2000,5e-05,0.01,0.1,0.5,0.01,0.0,200.0,4.2868,4.2543,-0.9107,-0.9273,6.745,7.0,0.515,0.0
2000,5e-05,0.01,0.1,0.5,0.01,0.01,200.0,4.4486,4.3436,-0.9191,-0.9318,7.075,7.0,0.435,0.0
2000,5e-05,0.01,0.1,0.5,0.01,0.1,200.0,4.359,4.3857,-0.9745,-0.9818,8.88,9.0,0.225,0.0
2000,5e-05,0.01,0.1,0.5,0.01,0.2,200.0,4.4266,4.4404,-0.9787,-0.9909,9.28,9.0,0.33,0.0
2000,5e-05,0.01,0.1,0.5,0.1,0.0,200.0,4.423,4.3961,-0.9061,-0.9273,6.825,7.0,0.54,0.0
2000,5e-05,0.01,0.1,0.5,0.1,0.01,200.0,4.2679,4.2787,-0.9194,-0.9545,7.145,7.0,0.355,0.0
2000,5e-05,0.01,0.1,0.5,0.1,0.1,200.0,4.4813,4.3776,-0.9686,-0.9818,8.855,9.0,0.28,0.0
2000,5e-05,0.01,0.1,0.5,0.1,0.2,200.0,4.4609,4.441,-0.9796,-0.9909,9.24,9.0,0.285,0.0
2000,5e-05,0.01,0.1,1.0,0.0,0.0,200.0,4.2963,4.3027,-0.9073,-0.9273,6.845,7.0,0.5,0.0
2000,5e-05,0.01,0.1,1.0,0.0,0.01,200.0,4.4078,4.3705,-0.9346,-0.9545,7.46,7.0,0.345,0.0
2000,5e-05,0.01,0.1,1.0,0.0,0.1,200.0,4.56,4.4618,-0.9747,-0.9818,9.04,9.0,0.31,0.0
2000,5e-05,0.01,0.1,1.0,0.0,0.2,200.0,4.4843,4.4261,-0.9834,-0.9909,9.5,10.0,0.27,0.0
2000,5e-05,0.01,0.1,1.0,0.01,0.0,200.0,4.2958,4.2441,-0.9126,-0.9364,6.92,7.0,0.465,0.0
2000,5e-05,0.01,0.1,1.0,0.01,0.01,200.0,4.3805,4.2847,-0.9407,-0.9545,7.52,8.0,0.37,0.0
2000,5e-05,0.01,0.1,1.0,0.01,0.1,200.0,4.4178,4.3644,-0.973,-0.9818,8.82,9.0,0.285,0.0
2000,5e-05,0.01,0.1,1.0,0.01,0.2,200.0,4.4777,4.427,-0.9815,-0.9909,9.37,10.0,0.28,0.0
2000,5e-05,0.01,0.1,1.0,0.1,0.0,200.0,4.2762,4.1685,-0.9131,-0.9455,6.83,7.0,0.495,0.0
2000,5e-05,0.01,0.1,1.0,0.1,0.01,200.0,4.3008,4.2211,-0.9344,-0.9545,7.585,8.0,0.385,0.0
2000,5e-05,0.01,0.1,1.0,0.1,0.1,200.0,4.415,4.4544,-0.9738,-0.9818,8.835,9.0,0.255,0.0
2000,5e-05,0.01,0.1,1.0,0.1,0.2,200.0,4.4376,4.3932,-0.9792,-0.9909,9.33,9.0,0.245,0.0
2000,5e-05,0.01,0.5,0.0,0.0,0.0,200.0,4.4056,4.3256,-0.926,-0.9545,7.225,7.0,0.555,0.0
2000,5e-05,0.01,0.5,0.0,0.0,0.01,200.0,4.4801,4.3485,-0.933,-0.9545,7.605,8.0,0.505,0.0
2000,5e-05,0.01,0.5,0.0,0.0,0.1,200.0,4.4628,4.4618,-0.9852,-0.9909,9.55,10.0,0.245,0.0
2000,5e-05,0.01,0.5,0.0,0.0,0.2,200.0,4.4677,4.4137,-0.9893,-0.9909,9.895,10.0,0.25,0.0
2000,5e-05,0.01,0.5,0.0,0.01,0.0,200.0,4.3772,4.3694,-0.9311,-0.9545,7.185,7.0,0.53,0.0
2000,5e-05,0.01,0.5,0.0,0.01,0.01,200.0,4.4457,4.2995,-0.929,-0.9545,7.45,8.0,0.45,0.0
2000,5e-05,0.01,0.5,0.0,0.01,0.1,200.0,4.44,4.4344,-0.9847,-0.9909,9.45,9.5,0.285,0.0
2000,5e-05,0.01,0.5,0.0,0.01,0.2,200.0,4.4678,4.4022,-0.99,-0.9909,9.965,10.0,0.185,0.0
2000,5e-05,0.01,0.5,0.0,0.1,0.0,200.0,4.3762,4.3139,-0.9263,-0.9545,7.31,7.0,0.48,0.0
2000,5e-05,0.01,0.5,0.0,0.1,0.01,200.0,4.4461,4.3229,-0.9366,-0.9545,7.415,7.0,0.495,0.0
2000,5e-05,0.01,0.5,0.0,0.1,0.1,200.0,4.4519,4.4391,-0.9855,-0.9909,9.64,10.0,0.23,0.0
2000,5e-05,0.01,0.5,0.0,0.1,0.2,200.0,4.4508,4.4037,-0.9895,-0.9909,9.82,10.0,0.225,0.0
2000,5e-05,0.01,0.5,0.1,0.0,0.0,200.0,4.3711,4.2977,-0.9264,-0.9545,7.31,7.0,0.45,0.0
2000,5e-05,0.01,0.5,0.1,0.0,0.01,200.0,4.4089,4.4053,-0.943,-0.9545,7.54,7.0,0.365,0.0
2000,5e-05,0.01,0.5,0.1,0.0,0.1,200.0,4.4311,4.4279,-0.9844,-0.9909,9.655,10.0,0.315,0.0
2000,5e-05,0.01,0.5,0.1,0.0,0.2,200.0,4.4842,4.4756,-0.9893,-0.9909,9.93,10.0,0.25,0.0
2000,5e-05,0.01,0.5,0.1,0.01,0.0,200.0,4.4049,4.3497,-0.9246,-0.9545,7.31,7.0,0.525,0.0
2000,5e-05,0.01,0.5,0.1,0.01,0.01,200.0,4.3089,4.2449,-0.944,-0.9636,7.62,8.0,0.34,0.0
2000,5e-05,0.01,0.5,0.1,0.01,0.1,200.0,4.4726,4.4579,-0.9843,-0.9909,9.48,10.0,0.26,0.0
2000,5e-05,0.01,0.5,0.1,0.01,0.2,200.0,4.4805,4.4865,-0.9894,-0.9909,9.85,10.0,0.22,0.0
2000,5e-05,0.01,0.5,0.1,0.1,0.0,200.0,4.4534,4.3836,-0.9398,-0.9545,7.335,7.0,0.4,0.0
2000,5e-05,0.01,0.5,0.1,0.1,0.01,200.0,4.4787,4.3989,-0.9404,-0.9545,7.64,7.5,0.5,0.0
2000,5e-05,0.01,0.5,0.1,0.1,0.1,200.0,4.4354,4.4384,-0.9857,-0.9909,9.545,10.0,0.215,0.0
2000,5e-05,0.01,0.5,0.1,0.1,0.2,200.0,4.4858,4.5163,-0.9903,-0.9909,9.88,10.0,0.17,0.0
2000,5e-05,0.01,0.5,0.5,0.0,0.0,200.0,4.3719,4.2838,-0.93,-0.9545,7.315,7.5,0.425,0.0
2000,5e-05,0.01,0.5,0.5,0.0,0.01,200.0,4.3664,4.3486,-0.9445,-0.9545,7.615,8.0,0.445,0.0
2000,5e-05,0.01,0.5,0.5,0.0,0.1,200.0,4.4305,4.3928,-0.986,-0.9909,9.62,10.0,0.255,0.0
2000,5e-05,0.01,0.5,0.5,0.0,0.2,200.0,4.5037,4.4992,-0.9896,-0.9909,9.86,10.0,0.195,0.0
2000,5e-05,0.01,0.5,0.5,0.01,0.0,200.0,4.429,4.3176,-0.939,-0.9545,7.56,8.0,0.44,0.0
2000,5e-05,0.01,0.5,0.5,0.01,0.01,200.0,4.3752,4.3927,-0.9447,-0.9545,7.53,8.0,0.425,0.0
2000,5e-05,0.01,0.5,0.5,0.01,0.1,200.0,4.4364,4.4366,-0.9857,-0.9909,9.495,10.0,0.215,0.0
2000,5e-05,0.01,0.5,0.5,0.01,0.2,200.0,4.4977,4.5179,-0.9893,-0.9909,9.865,10.0,0.2,0.0
2000,5e-05,0.01,0.5,0.5,0.1,0.0,200.0,4.3548,4.2833,-0.9325,-0.9545,7.445,8.0,0.44,0.0
2000,5e-05,0.01,0.5,0.5,0.1,0.01,200.0,4.3566,4.3804,-0.9426,-0.9545,7.735,8.0,0.48,0.0
2000,5e-05,0.01,0.5,0.5,0.1,0.1,200.0,4.4281,4.4448,-0.9867,-0.9909,9.6,10.0,0.23,0.0
2000,5e-05,0.01,0.5,0.5,0.1,0.2,200.0,4.4792,4.4641,-0.9891,-0.9909,9.8,10.0,0.22,0.0
2000,5e-05,0.01,0.5,1.0,0.0,0.0,200.0,4.3517,4.3186,-0.9373,-0.9545,7.325,7.0,0.325,0.0
2000,5e-05,0.01,0.5,1.0,0.0,0.01,200.0,4.3928,4.3438,-0.9362,-0.9545,7.645,8.0,0.395,0.0
2000,5e-05,0.01,0.5,1.0,0.0,0.1,200.0,4.4412,4.4323,-0.9854,-0.9909,9.56,10.0,0.235,0.0
2000,5e-05,0.01,0.5,1.0,0.0,0.2,200.0,4.4997,4.488,-0.99,-0.9909,9.905,10.0,0.16,0.0
2000,5e-05,0.01,0.5,1.0,0.01,0.0,200.0,4.3718,4.3269,-0.9395,-0.9545,7.49,7.0,0.38,0.0
2000,5e-05,0.01,0.5,1.0,0.01,0.01,200.0,4.3656,4.3849,-0.9464,-0.9545,7.785,8.0,0.365,0.0
2000,5e-05,0.01,0.5,1.0,0.01,0.1,200.0,4.4064,4.3947,-0.9864,-0.9909,9.5,10.0,0.215,0.0
2000,5e-05,0.01,0.5,1.0,0.01,0.2,200.0,4.437,4.3935,-0.9872,-0.9909,9.845,10.0,0.215,0.0
2000,5e-05,0.01,0.5,1.0,0.1,0.0,200.0,4.4816,4.3953,-0.9475,-0.9545,7.42,7.0,0.34,0.0
2000,5e-05,0.01,0.5,1.0,0.1,0.01,200.0,4.3857,4.3423,-0.9483,-0.9545,7.62,8.0,0.29,0.0
2000,5e-05,0.01,0.5,1.0,0.1,0.1,200.0,4.4279,4.3923,-0.9859,-0.9909,9.56,10.0,0.22,0.0
2000,5e-05,0.01,0.5,1.0,0.1,0.2,200.0,4.4865,4.4823,-0.9893,-0.9909,9.815,10.0,0.255,0.0
2000,5e-05,0.1,0.01,0.0,0.0,0.0,200.0,3.9401,3.9276,-0.907,-0.9455,7.035,7.0,0.97,1.0
2000,5e-05,0.1,0.01,0.0,0.0,0.01,200.0,4.0632,4.0926,-0.9335,-0.9545,7.405,7.0,0.74,0.0
2000,5e-05,0.1,0.01,0.0,0.0,0.1,200.0,4.5272,4.3327,-0.9612,-0.9727,8.19,8.0,0.36,0.0
2000,5e-05,0.1,0.01,0.0,0.0,0.2,200.0,4.5676,4.4445,-0.9567,-0.9636,8.075,8.0,0.455,0.0
2000,5e-05,0.1,0.01,0.0,0.01,0.0,200.0,3.9272,3.9072,-0.9065,-0.9455,7.105,7.0,0.89,1.0
2000,5e-05,0.1,0.01,0.0,0.01,0.01,200.0,4.0706,4.0722,-0.931,-0.9545,7.3,7.0,0.745,1.0
2000,5e-05,0.1,0.01,0.0,0.01,0.1,200.0,4.4064,4.3185,-0.9613,-0.9727,8.16,8.0,0.36,0.0
2000,5e-05,0.1,0.01,0.0,0.01,0.2,200.0,4.4563,4.4105,-0.9554,-0.9727,8.14,8.0,0.45,0.0
2000,5e-05,0.1,0.01,0.0,0.1,0.0,200.0,4.0638,4.0133,-0.9152,-0.9545,7.185,7.0,0.975,1.0
2000,5e-05,0.1,0.01,0.0,0.1,0.01,200.0,4.0897,4.097,-0.9321,-0.9545,7.265,7.0,0.725,1.0
2000,5e-05,0.1,0.01,0.0,0.1,0.1,200.0,4.2704,4.2493,-0.9581,-0.9727,7.97,8.0,0.355,0.0
2000,5e-05,0.1,0.01,0.0,0.1,0.2,200.0,4.4353,4.4642,-0.9567,-0.9636,8.18,8.0,0.41,0.0
2000,5e-05,0.1,0.01,0.1,0.0,0.0,200.0,4.0654,4.0311,-0.9272,-0.9545,7.415,7.0,0.845,1.0
2000,5e-05,0.1,0.01,0.1,0.0,0.01,200.0,4.1644,4.1241,-0.9462,-0.9636,7.575,8.0,0.57,0.0
2000,5e-05,0.1,0.01,0.1,0.0,0.1,200.0,4.447,4.342,-0.9634,-0.9727,8.17,8.0,0.35,0.0
2000,5e-05,0.1,0.01,0.1,0.0,0.2,200.0,4.4357,4.3806,-0.9565,-0.9727,8.135,8.0,0.34,0.0
2000,5e-05,0.1,0.01,0.1,0.01,0.0,200.0,4.1019,4.0547,-0.9283,-0.9545,7.41,8.0,0.775,1.0
2000,5e-05,0.1,0.01,0.1,0.01,0.01,200.0,4.1738,4.1225,-0.9475,-0.9636,7.56,8.0,0.59,0.0
2000,5e-05,0.1,0.01,0.1,0.01,0.1,200.0,4.3712,4.3306,-0.9639,-0.9727,8.045,8.0,0.355,0.0
2000,5e-05,0.1,0.01,0.1,0.01,0.2,200.0,4.4229,4.3848,-0.9622,-0.9818,8.27,8.0,0.4,0.0
2000,5e-05,0.1,0.01,0.1,0.1,0.0,200.0,4.1012,4.0846,-0.9294,-0.9545,7.475,7.0,0.83,1.0
2000,5e-05,0.1,0.01,0.1,0.1,0.01,200.0,4.1314,4.0441,-0.9416,-0.9545,7.54,8.0,0.6,0.0
2000,5e-05,0.1,0.01,0.1,0.1,0.1,200.0,4.3666,4.3191,-0.9595,-0.9727,7.99,8.0,0.255,0.0
2000,5e-05,0.1,0.01,0.1,0.1,0.2,200.0,4.507,4.4922,-0.9658,-0.9818,8.2,8.0,0.365,0.0
2000,5e-05,0.1,0.01,0.5,0.0,0.0,200.0,3.9469,3.9548,-0.9101,-0.9455,6.96,7.0,0.96,1.0
2000,5e-05,0.1,0.01,0.5,0.0,0.01,200.0,4.1245,4.1325,-0.9449,-0.9591,7.345,7.0,0.61,0.0
2000,5e-05,0.1,0.01,0.5,0.0,0.1,200.0,4.3051,4.248,-0.9662,-0.9727,8.305,8.0,0.205,0.0
2000,5e-05,0.1,0.01,0.5,0.0,0.2,200.0,4.3939,4.3123,-0.9698,-0.9818,8.4,8.0,0.2,0.0
2000,5e-05,0.1,0.01,0.5,0.01,0.0,200.0,3.9438,3.953,-0.911,-0.9455,7.115,7.0,0.995,1.0
2000,5e-05,0.1,0.01,0.5,0.01,0.01,200.0,4.1028,4.1231,-0.9408,-0.9545,7.42,7.0,0.645,0.0
2000,5e-05,0.1,0.01,0.5,0.01,0.1,200.0,4.3328,4.235,-0.9702,-0.9818,8.41,9.0,0.215,0.0
2000,5e-05,0.1,0.01,0.5,0.01,0.2,200.0,4.4862,4.3765,-0.966,-0.9818,8.385,8.0,0.22,0.0
2000,5e-05,0.1,0.01,0.5,0.1,0.0,200.0,3.9821,4.027,-0.9115,-0.9455,7.09,7.0,1.01,1.0
2000,5e-05,0.1,0.01,0.5,0.1,0.01,200.0,4.0924,4.0768,-0.9389,-0.9545,7.365,7.0,0.69,0.0
2000,5e-05,0.1,0.01,0.5,0.1,0.1,200.0,4.2747,4.2239,-0.9716,-0.9818,8.415,8.0,0.17,0.0
2000,5e-05,0.1,0.01,0.5,0.1,0.2,200.0,4.4128,4.3105,-0.9648,-0.9818,8.295,8.0,0.26,0.0
2000,5e-05,0.1,0.01,1.0,0.0,0.0,200.0,3.8677,3.8186,-0.9036,-0.9455,6.97,7.0,1.105,1.0
2000,5e-05,0.1,0.01,1.0,0.0,0.01,200.0,3.9594,3.9765,-0.9101,-0.9545,7.235,7.0,0.905,1.0
