,measure_size,scratch,encoder_freeze,encoder_lr,cost_predictor_lr,rank_warmup_epochs,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,top-1,val_reg_r2,val_rank_r2,sampling_seed,lambda_pair,lambda_infonce,tau,tau_c,beta,gamma,noise_std,margin_scale,lambda_reg,feature_predictor_lr,epochs
14,64,False,False,0.0001,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,3,11.19,192,,"[0.7818, 0.8382, 0.8439]","[None, None, None]",2013,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
15,64,False,False,0.0001,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.23,128,,"[0.7626, 0.8297]","[None, None]",2014,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
16,64,False,False,0.0001,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.01,128,,"[0.765, 0.7797]","[None, None]",2015,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
17,64,False,False,0.0001,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,3,10.86,192,,"[0.7049, 0.788, 0.8191]","[None, None, None]",2016,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
18,64,False,False,0.0001,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.04,128,,"[0.7898, 0.8082]","[None, None]",2017,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
19,64,False,False,0.0001,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.02,128,,"[0.75, 0.8194]","[None, None]",2018,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
20,64,False,False,0.0001,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.01,128,,"[0.7402, 0.8348]","[None, None]",2019,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
21,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.37,64,,[0.7838],[None],2000,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
22,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.38,64,,[0.678],[None],2001,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
23,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.37,64,,[0.7369],[None],2002,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
24,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.04,128,,"[0.759, 0.7774]","[None, None]",2003,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
25,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.36,64,,[0.7894],[None],2004,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
26,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.38,64,,[0.7459],[None],2005,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
27,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.38,64,,[0.7257],[None],2006,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
28,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,4,15.13,256,,"[0.7163, 0.7873, 0.8417, 0.8628]","[None, None, None, None]",2007,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
29,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.42,64,,[0.595],[None],2008,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
30,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.04,128,,"[0.7322, 0.7689]","[None, None]",2009,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
31,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.42,64,,[0.7318],[None],2010,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
32,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.39,64,,[0.759],[None],2011,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
33,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.38,64,,[0.7095],[None],2012,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
34,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.1,128,,"[0.7537, 0.7895]","[None, None]",2013,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
35,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,3,10.88,192,,"[0.758, 0.7765, 0.8177]","[None, None, None]",2014,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
36,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,3,10.87,192,,"[0.7354, 0.7408, 0.8798]","[None, None, None]",2015,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
37,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.03,128,,"[0.6881, 0.7696]","[None, None]",2016,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
38,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.39,64,,[0.7751],[None],2017,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
39,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.14,128,,"[0.665, 0.7724]","[None, None]",2018,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
40,64,False,False,0.0001,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.59,64,,[0.7107],[None],2019,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
41,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.51,64,,[0.7052],[None],2000,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
42,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.39,64,,[0.6411],[None],2001,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
43,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.54,64,,[0.6609],[None],2002,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
44,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.55,64,,[0.6945],[None],2003,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
45,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.36,64,,[0.7329],[None],2004,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
46,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.38,64,,[0.6963],[None],2005,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
47,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.4,64,,[0.6626],[None],2006,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
48,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.52,64,,[0.6413],[None],2007,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
49,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.36,64,,[0.466],[None],2008,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
50,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.39,64,,[0.6797],[None],2009,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
51,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.42,64,,[0.6649],[None],2010,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
52,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.38,64,,[0.6895],[None],2011,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
53,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.38,64,,[0.6066],[None],2012,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
54,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.08,128,,"[0.7181, 0.5984]","[None, None]",2013,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
55,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.38,64,,[0.6881],[None],2014,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
56,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,3,10.99,192,,"[0.6757, 0.5921, 0.5901]","[None, None, None]",2015,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
57,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,3,10.96,192,,"[0.6375, 0.5199, 0.343]","[None, None, None]",2016,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
58,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.4,64,,[0.7327],[None],2017,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
59,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.04,128,,"[0.5989, 0.6187]","[None, None]",2018,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
60,64,False,False,0.0001,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.75,64,,[0.6088],[None],2019,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
61,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.2,128,,"[0.7916, 0.8094]","[None, None]",2000,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
62,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.77,64,,[0.6381],[None],2001,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
63,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.6,64,,[0.7709],[None],2002,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
64,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.07,128,,"[0.7453, 0.6823]","[None, None]",2003,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
65,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,5,20.33,320,,"[0.7332, 0.85, 0.8819, 0.8901, 0.8673]","[None, None, None, None, None]",2004,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
66,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,5,20.56,320,,"[0.7245, 0.8275, 0.846, 0.8449, 0.8451]","[None, None, None, None, None]",2005,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
67,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,3,12.34,192,,"[0.7846, 0.821, 0.8173]","[None, None, None]",2006,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
68,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,5,21.11,320,,"[0.7218, 0.8615, 0.8664, 0.8576, 0.8715]","[None, None, None, None, None]",2007,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
69,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.58,64,,[0.575],[None],2008,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
70,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.38,64,,[0.7568],[None],2009,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
71,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,4,14.91,256,,"[0.7053, 0.8252, 0.8701, 0.8714]","[None, None, None, None]",2010,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
72,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.55,64,,[0.7608],[None],2011,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
73,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.35,128,,"[0.7359, 0.8283]","[None, None]",2012,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
74,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,5,20.07,320,,"[0.7335, 0.8227, 0.8362, 0.8049, 0.8463]","[None, None, None, None, None]",2013,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
75,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.29,128,,"[0.7129, 0.8354]","[None, None]",2014,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
76,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,5,19.57,320,,"[0.7259, 0.7891, 0.8221, 0.8413, 0.8257]","[None, None, None, None, None]",2015,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
77,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.05,128,,"[0.675, 0.7698]","[None, None]",2016,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
78,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.09,128,,"[0.7398, 0.8086]","[None, None]",2017,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
79,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.09,128,,"[0.7386, 0.8378]","[None, None]",2018,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
80,64,False,False,1e-05,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.02,128,,"[0.6959, 0.8212]","[None, None]",2019,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
81,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.41,128,,"[0.7552, 0.7861]","[None, None]",2000,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
82,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.56,64,,[0.6079],[None],2001,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
83,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.58,64,,[0.7084],[None],2002,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
84,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.59,64,,[0.7134],[None],2003,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
85,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,8.99,128,,"[0.7571, 0.818]","[None, None]",2004,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
86,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.97,128,,"[0.6823, 0.7632]","[None, None]",2005,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
87,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.13,128,,"[0.7088, 0.7842]","[None, None]",2006,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
88,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,5,20.67,320,,"[0.6734, 0.811, 0.8615, 0.8839, 0.8801]","[None, None, None, None, None]",2007,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
89,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.42,64,,[0.5863],[None],2008,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
90,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.21,128,,"[0.6986, 0.7875]","[None, None]",2009,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
91,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.61,64,,[0.7032],[None],2010,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
92,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.38,64,,[0.7298],[None],2011,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
93,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.06,128,,"[0.6762, 0.7913]","[None, None]",2012,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
94,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.03,128,,"[0.7215, 0.7894]","[None, None]",2013,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
95,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.06,128,,"[0.7266, 0.7667]","[None, None]",2014,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
96,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,3,11.27,192,,"[0.7183, 0.7979, 0.8604]","[None, None, None]",2015,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
97,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,3,11.23,192,,"[0.6613, 0.7769, 0.8747]","[None, None, None]",2016,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
98,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.1,128,,"[0.7391, 0.8069]","[None, None]",2017,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
99,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.14,128,,"[0.6592, 0.8009]","[None, None]",2018,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
100,64,False,False,1e-05,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.52,64,,[0.6808],[None],2019,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
101,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.56,64,,[0.6977],[None],2000,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
102,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.52,64,,[0.5826],[None],2001,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
103,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.54,64,,[0.695],[None],2002,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
104,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.33,128,,"[0.6664, 0.6943]","[None, None]",2003,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
105,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.55,64,,[0.7097],[None],2004,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
106,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.57,64,,[0.6643],[None],2005,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
107,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.53,64,,[0.6487],[None],2006,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
108,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.56,64,,[0.6077],[None],2007,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
109,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.53,64,,[0.4084],[None],2008,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
110,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.44,64,,[0.6435],[None],2009,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
111,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,4.37,64,,[0.6674],[None],2010,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
112,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.42,64,,[0.653],[None],2011,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
113,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.4,64,,[0.5891],[None],2012,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
114,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.28,128,,"[0.6902, 0.7019]","[None, None]",2013,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
115,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.57,64,,[0.6797],[None],2014,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
116,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,4,15.12,256,,"[0.6539, 0.6277, 0.6571, 0.6561]","[None, None, None, None]",2015,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
117,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.11,128,,"[0.6079, 0.5808]","[None, None]",2016,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
118,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.39,64,,[0.716],[None],2017,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
119,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.05,128,,"[0.5947, 0.6245]","[None, None]",2018,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
120,64,False,False,1e-05,0.0001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.42,64,,[0.5953],[None],2019,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
121,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.39,128,,"[0.8061, 0.794]","[None, None]",2000,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
122,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.49,64,,[0.6187],[None],2001,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
123,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.46,64,,[0.7265],[None],2002,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
124,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,3,10.96,192,,"[0.7387, 0.714, 0.7414]","[None, None, None]",2003,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
125,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,5,19.44,320,,"[0.7266, 0.8766, 0.8689, 0.8723, 0.8424]","[None, None, None, None, None]",2004,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
126,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,3,10.86,192,,"[0.7307, 0.838, 0.8452]","[None, None, None]",2005,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
127,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.03,128,,"[0.7826, 0.8108]","[None, None]",2006,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
128,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,5,19.99,320,,"[0.6986, 0.8035, 0.8328, 0.8388, 0.8566]","[None, None, None, None, None]",2007,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
129,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.53,64,,[0.5807],[None],2008,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
130,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.56,64,,[0.7549],[None],2009,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
131,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.54,64,,[0.7121],[None],2010,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
132,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.53,64,,[0.7706],[None],2011,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
133,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.13,128,,"[0.732, 0.8318]","[None, None]",2012,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
134,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,6,25.36,384,,"[0.7362, 0.7906, 0.828, 0.8481, 0.8479, 0.7961]","[None, None, None, None, None, None]",2013,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
135,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,3,11.17,192,,"[0.7084, 0.84, 0.8615]","[None, None, None]",2014,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
136,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,3,10.95,192,,"[0.718, 0.8037, 0.8307]","[None, None, None]",2015,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
137,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,3,11.96,192,,"[0.6799, 0.7797, 0.8486]","[None, None, None]",2016,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
138,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.92,128,,"[0.7387, 0.8392]","[None, None]",2017,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
139,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,8.29,128,,"[0.7401, 0.8629]","[None, None]",2018,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
140,64,False,False,1e-06,0.01,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.35,128,,"[0.657, 0.842]","[None, None]",2019,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
141,64,False,False,1e-06,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.65,128,,"[0.7496, 0.7937]","[None, None]",2000,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
142,64,False,False,1e-06,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.53,64,,[0.6013],[None],2001,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
143,64,False,False,1e-06,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,1,3.62,64,,[0.7026],[None],2002,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
144,64,False,False,1e-06,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.47,128,,"[0.7035, 0.7618]","[None, None]",2003,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
145,64,False,False,1e-06,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,2,7.44,128,,"[0.7516, 0.8322]","[None, None]",2004,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
146,64,False,False,1e-06,0.001,0,"(0.4, 0.3, 0.3)",64,4,0,3,11.22,192,,"[0.6702, 0.7912, 0.8605]","[None, None, None]",2005,3.0,0.0,0.0,,0.01,0.01,0.001,0.3,,,
