,measure_size,encoder_freeze,scratch,weights,uncertainty_topk,grad_num,rand_num,encoder_lr,cost_predictor_lr,rank_warmup_epochs,lambda_pair,margin_scale,phase,train_size,top-1,used_time,val_reg_r2,val_rank_r2,sampling_seed,lambda_infonce,tau,tau_c,beta,gamma,noise_std,lambda_reg,feature_predictor_lr,epochs
2757,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,100,3.0,0.3,2,96,0.0,6.68,"[0.3, -0.0789]","[None, None]",2012,0.0,0.0,,0.01,0.01,0.001,,,
2758,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,100,3.0,0.3,5,240,0.0,17.74,"[0.2918, -0.5023, 0.2267, 0.2499, 0.1433]","[None, None, None, None, None]",2013,0.0,0.0,,0.01,0.01,0.001,,,
2759,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,100,3.0,0.3,3,144,0.0,10.05,"[0.4755, -0.2266, -0.1027]","[None, None, None]",2014,0.0,0.0,,0.01,0.01,0.001,,,
2760,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,100,3.0,0.3,1,48,0.0,3.25,[0.3295],[None],2015,0.0,0.0,,0.01,0.01,0.001,,,
2761,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,100,3.0,0.3,4,192,0.0,13.64,"[-0.043, 0.2672, 0.2524, 0.1976]","[None, None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
2762,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,100,3.0,0.3,4,192,0.0,13.42,"[-0.014, -0.2916, 0.0969, 0.2682]","[None, None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
2763,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,100,3.0,0.3,2,96,0.0,6.43,"[-0.1382, 0.035]","[None, None]",2018,0.0,0.0,,0.01,0.01,0.001,,,
2764,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,100,3.0,0.3,5,240,0.0,17.3,"[0.6142, 0.3407, 0.2249, 0.2101, 0.2106]","[None, None, None, None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
2765,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,10.27,"[0.6805, 0.6096, 0.624]","[None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
2766,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.82,"[0.5212, 0.5074, 0.6522, 0.6636, 0.6868]","[None, None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
2767,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.53,"[0.6412, 0.6155, 0.6472, 0.6569]","[None, None, None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
2768,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.42,"[0.5422, 0.56, 0.5841, 0.6478]","[None, None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
2769,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.49,"[0.5241, 0.4819, 0.5957, 0.6399]","[None, None, None, None]",2004,0.0,0.0,,0.01,0.01,0.001,,,
2770,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.43,"[0.5921, 0.5337, 0.5791, 0.6121]","[None, None, None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
2771,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.41,"[0.5814, 0.5792, 0.6169, 0.6342]","[None, None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
2772,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.42,"[0.6031, 0.61, 0.6721, 0.6805]","[None, None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
2773,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.42,"[0.3693, 0.534, 0.5838, 0.6336]","[None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
2774,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.54,"[0.6208, 0.5557, 0.5885, 0.6551, 0.6522]","[None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
2775,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.43,"[0.6376, 0.6297, 0.653, 0.6603, 0.6487]","[None, None, None, None, None]",2010,0.0,0.0,,0.01,0.01,0.001,,,
2776,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,10.24,"[0.6351, 0.6018, 0.6247]","[None, None, None]",2011,0.0,0.0,,0.01,0.01,0.001,,,
2777,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,10.24,"[0.6238, 0.6149, 0.5928]","[None, None, None]",2012,0.0,0.0,,0.01,0.01,0.001,,,
2778,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.32,"[0.5747, 0.5806, 0.6253, 0.6824, 0.6891]","[None, None, None, None, None]",2013,0.0,0.0,,0.01,0.01,0.001,,,
2779,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.44,"[0.5783, 0.54, 0.6277, 0.6372]","[None, None, None, None]",2014,0.0,0.0,,0.01,0.01,0.001,,,
2780,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,1,48,0.0,3.13,[0.6481],[None],2015,0.0,0.0,,0.01,0.01,0.001,,,
2781,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.48,"[0.6277, 0.5743, 0.6154, 0.6435]","[None, None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
2782,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.43,"[0.5985, 0.5993, 0.6273, 0.6746]","[None, None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
2783,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,9.87,"[0.5335, 0.5554, 0.6074]","[None, None, None]",2018,0.0,0.0,,0.01,0.01,0.001,,,
2784,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.19,"[0.5613, 0.5529, 0.5991, 0.6206, 0.6244]","[None, None, None, None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
2785,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,9.86,"[0.6805, 0.6096, 0.624]","[None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
2786,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.17,"[0.5212, 0.5074, 0.6522, 0.6636, 0.6868]","[None, None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
2787,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.42,"[0.6412, 0.6155, 0.6472, 0.6569]","[None, None, None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
2788,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.42,"[0.5422, 0.56, 0.5841, 0.6478]","[None, None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
2789,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.46,"[0.5241, 0.4819, 0.5957, 0.6399]","[None, None, None, None]",2004,0.0,0.0,,0.01,0.01,0.001,,,
2790,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.75,"[0.5921, 0.5337, 0.5791, 0.6121]","[None, None, None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
2791,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.99,"[0.5814, 0.5792, 0.6169, 0.6342]","[None, None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
2792,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.47,"[0.6031, 0.61, 0.6721, 0.6805]","[None, None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
2793,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.73,"[0.3693, 0.534, 0.5838, 0.6336]","[None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
2794,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.43,"[0.6208, 0.5557, 0.5885, 0.6551, 0.6522]","[None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
2795,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.19,"[0.6376, 0.6297, 0.653, 0.6603, 0.6487]","[None, None, None, None, None]",2010,0.0,0.0,,0.01,0.01,0.001,,,
2796,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,9.86,"[0.6351, 0.6018, 0.6247]","[None, None, None]",2011,0.0,0.0,,0.01,0.01,0.001,,,
2797,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,9.87,"[0.6238, 0.6149, 0.5928]","[None, None, None]",2012,0.0,0.0,,0.01,0.01,0.001,,,
2798,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.19,"[0.5747, 0.5806, 0.6253, 0.6824, 0.6891]","[None, None, None, None, None]",2013,0.0,0.0,,0.01,0.01,0.001,,,
2799,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.53,"[0.5783, 0.54, 0.6277, 0.6372]","[None, None, None, None]",2014,0.0,0.0,,0.01,0.01,0.001,,,
2800,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,1,48,0.0,3.26,[0.6481],[None],2015,0.0,0.0,,0.01,0.01,0.001,,,
2801,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.74,"[0.6277, 0.5743, 0.6154, 0.6435]","[None, None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
2802,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.49,"[0.5985, 0.5993, 0.6273, 0.6746]","[None, None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
2803,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,9.87,"[0.5335, 0.5554, 0.6074]","[None, None, None]",2018,0.0,0.0,,0.01,0.01,0.001,,,
2804,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.2,"[0.5613, 0.5529, 0.5991, 0.6206, 0.6244]","[None, None, None, None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
2805,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,9.86,"[0.6473, 0.5696, 0.5967]","[None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
2806,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,6,288,0.0,21.1,"[0.4686, 0.4412, 0.5302, 0.5971, 0.612, 0.6267]","[None, None, None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
2807,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.58,"[0.6005, 0.6082, 0.5906, 0.6183]","[None, None, None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
2808,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,10.05,"[0.4862, 0.5247, 0.533]","[None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
2809,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,10.02,"[0.5538, 0.4948, 0.5501]","[None, None, None]",2004,0.0,0.0,,0.01,0.01,0.001,,,
2810,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,2,96,0.0,6.44,"[0.5492, 0.483]","[None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
2811,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,9.92,"[0.5673, 0.5025, 0.5551]","[None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
2812,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.46,"[0.5754, 0.5513, 0.5732, 0.5102]","[None, None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
2813,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.28,"[0.3555, 0.3735, 0.4865, 0.5746, 0.5714]","[None, None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
2814,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.25,"[0.608, 0.4954, 0.5357, 0.5706, 0.6067]","[None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
2815,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.43,"[0.6167, 0.6118, 0.6225, 0.5957]","[None, None, None, None]",2010,0.0,0.0,,0.01,0.01,0.001,,,
2816,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,2,96,0.0,6.44,"[0.5887, 0.5785]","[None, None]",2011,0.0,0.0,,0.01,0.01,0.001,,,
2817,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,2,96,0.0,6.48,"[0.6205, 0.6101]","[None, None]",2012,0.0,0.0,,0.01,0.01,0.001,,,
2818,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.5,"[0.5451, 0.4814, 0.5772, 0.5984, 0.6065]","[None, None, None, None, None]",2013,0.0,0.0,,0.01,0.01,0.001,,,
2819,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.45,"[0.568, 0.5093, 0.5651, 0.6182]","[None, None, None, None]",2014,0.0,0.0,,0.01,0.01,0.001,,,
2820,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,1,48,0.0,3.14,[0.6528],[None],2015,0.0,0.0,,0.01,0.01,0.001,,,
2821,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.72,"[0.5957, 0.5389, 0.5392, 0.5, 0.4623]","[None, None, None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
2822,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,10.03,"[0.5646, 0.4839, 0.5745]","[None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
2823,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.43,"[0.4996, 0.5237, 0.5613, 0.5889]","[None, None, None, None]",2018,0.0,0.0,,0.01,0.01,0.001,,,
2824,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,9.92,"[0.5845, 0.5428, 0.5924]","[None, None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
2825,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,10.1,"[0.6473, 0.5696, 0.5967]","[None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
2826,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,6,288,0.0,21.45,"[0.4686, 0.4412, 0.5302, 0.5971, 0.612, 0.6267]","[None, None, None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
2827,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.54,"[0.6005, 0.6082, 0.5906, 0.6183]","[None, None, None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
2828,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,10.12,"[0.4862, 0.5247, 0.533]","[None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
2829,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,9.87,"[0.5538, 0.4948, 0.5501]","[None, None, None]",2004,0.0,0.0,,0.01,0.01,0.001,,,
2830,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,2,96,0.0,6.43,"[0.5492, 0.483]","[None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
2831,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,10.17,"[0.5673, 0.5025, 0.5551]","[None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
2832,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.44,"[0.5754, 0.5513, 0.5732, 0.5102]","[None, None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
2833,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.2,"[0.3555, 0.3735, 0.4865, 0.5746, 0.5714]","[None, None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
2834,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.19,"[0.608, 0.4954, 0.5357, 0.5706, 0.6067]","[None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
2835,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.47,"[0.6167, 0.6118, 0.6225, 0.5957]","[None, None, None, None]",2010,0.0,0.0,,0.01,0.01,0.001,,,
2836,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,2,96,0.0,6.43,"[0.5887, 0.5785]","[None, None]",2011,0.0,0.0,,0.01,0.01,0.001,,,
2837,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,2,96,0.0,6.43,"[0.6205, 0.6101]","[None, None]",2012,0.0,0.0,,0.01,0.01,0.001,,,
2838,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.26,"[0.5451, 0.4814, 0.5772, 0.5984, 0.6065]","[None, None, None, None, None]",2013,0.0,0.0,,0.01,0.01,0.001,,,
2839,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.92,"[0.568, 0.5093, 0.5651, 0.6182]","[None, None, None, None]",2014,0.0,0.0,,0.01,0.01,0.001,,,
2840,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,1,48,0.0,3.26,[0.6528],[None],2015,0.0,0.0,,0.01,0.01,0.001,,,
2841,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.85,"[0.5957, 0.5389, 0.5392, 0.5, 0.4623]","[None, None, None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
2842,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,10.24,"[0.5646, 0.4839, 0.5745]","[None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
2843,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.62,"[0.4996, 0.5237, 0.5613, 0.5889]","[None, None, None, None]",2018,0.0,0.0,,0.01,0.01,0.001,,,
2844,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,9.87,"[0.5845, 0.5428, 0.5924]","[None, None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
2845,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,9.86,"[0.3589, 0.3186, 0.4019]","[None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
2846,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,6,288,0.0,21.4,"[0.2471, 0.0168, 0.3104, 0.4194, 0.3843, 0.3808]","[None, None, None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
2847,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.4,"[0.3239, 0.4318, 0.441, 0.4016]","[None, None, None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
2848,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.51,"[0.3407, 0.4197, 0.4057, 0.3517]","[None, None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
2849,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.73,"[0.5223, 0.3699, 0.3812, 0.3743]","[None, None, None, None]",2004,0.0,0.0,,0.01,0.01,0.001,,,
2850,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,2,96,0.0,6.49,"[0.4182, 0.4042]","[None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
2851,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,9.86,"[0.5161, 0.2517, 0.3419]","[None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
2852,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.42,"[0.4818, 0.3883, 0.3178, 0.2383]","[None, None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
2853,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.42,"[0.3143, -0.2769, 0.0572, 0.2099]","[None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
2854,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.56,"[0.5625, 0.3079, 0.2946, 0.3274, 0.3687]","[None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
2855,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.67,"[0.5149, 0.4962, 0.4164, 0.405]","[None, None, None, None]",2010,0.0,0.0,,0.01,0.01,0.001,,,
2856,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,9.87,"[0.4392, 0.4043, 0.3781]","[None, None, None]",2011,0.0,0.0,,0.01,0.01,0.001,,,
2857,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,2,96,0.0,6.43,"[0.5161, 0.2836]","[None, None]",2012,0.0,0.0,,0.01,0.01,0.001,,,
2858,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.19,"[0.4527, 0.084, 0.4152, 0.3405, 0.3681]","[None, None, None, None, None]",2013,0.0,0.0,,0.01,0.01,0.001,,,
2859,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,9.86,"[0.5252, 0.2312, 0.313]","[None, None, None]",2014,0.0,0.0,,0.01,0.01,0.001,,,
2860,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,1,48,0.0,3.13,[0.5576],[None],2015,0.0,0.0,,0.01,0.01,0.001,,,
2861,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,5,240,0.0,17.51,"[0.3732, 0.3692, 0.335, 0.2651, 0.1366]","[None, None, None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
2862,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.96,"[0.3396, 0.147, 0.4206, 0.4393]","[None, None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
2863,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,10.22,"[0.2973, 0.3599, 0.3527]","[None, None, None]",2018,0.0,0.0,,0.01,0.01,0.001,,,
2864,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.9,"[0.6051, 0.4328, 0.422, 0.3769]","[None, None, None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
2865,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,3,144,0.0,10.12,"[0.3589, 0.3186, 0.4019]","[None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
2866,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,6,288,0.0,21.53,"[0.2471, 0.0168, 0.3104, 0.4194, 0.3843, 0.3808]","[None, None, None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
2867,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.41,"[0.3239, 0.4318, 0.441, 0.4016]","[None, None, None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
2868,48,False,False,"(0.7, 0.0, 0.3)",,2,0,1e-05,1e-05,200,3.0,0.3,4,192,0.0,13.41,"[0.3407, 0.4197, 0.4057, 0.3517]","[None, None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
